,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
10,prerank,Angiogenesis,0.7084122173272391,2.5698905162459003,0.0,0.0,0.0,20/35,15.78%,VEGFA;THBD;COL5A2;NRP1;TIMP1;SPP1;CXCL6;STC1;TNFRSF21;POSTN;APP;JAG1;FGFR1;PDGFA;COL3A1;ITGAV;FSTL1;VCAN;OLR1;LUM
11,prerank,Allograft Rejection,0.4928554217762059,2.5351984998399177,0.0,0.0,0.0,77/175,20.01%,LIF;CSF1;ICAM1;SRGN;FAS;GBP2;TIMP1;TLR2;CCR1;CCL2;STAB1;TGFB2;IL1B;BCAT1;LYN;CCL7;LCP2;TAPBP;ST8SIA4;TLR1;DYRK3;IL4R;FLNA;ITGB2;PTPRC;FCGR2B;MAP3K7;IKBKB;BCL3;SOCS1;CD4;IL6;HIF1A;FGR;HLA-E;ELF4;IL2RA;TGFB1;TLR6;HCLS1;TPD52;CD86;ITK;IFNGR2;GPR65;TAP2;PTPN6;WAS;NLRP3;STAT1;INHBB;GCNT1;LY75;HLA-A;PRF1;CTSS;CCR5;TLR3;B2M;C2;SPI1;CCL13;INHBA;CD80;HLA-DMA;HLA-G;RIPK2;NCF4;CD1D;MMP9;JAK2;HLA-DRA;CD40;TAP1;GALNT1;BCL10;IL18RAP
12,prerank,Coagulation,0.5610244953047313,2.5253729534310256,0.0,0.0,0.0,52/107,18.82%,DPP4;FN1;THBD;SERPINE1;SERPING1;F3;ADAM9;CTSB;PLAU;TIMP1;LRP1;MAFF;PROS1;MMP14;C1S;PRSS23;C3;CFI;ITGB3;THBS1;MMP1;SERPINA1;CFB;CLU;CAPN2;WDR1;MMP7;ANG;FBN1;A2M;KLF7;MMP8;P2RY1;ACOX2;LAMP2;FURIN;DUSP6;SERPINB2;LGMN;PLEK;C1QA;CTSO;MMP10;ANXA1;C2;OLR1;GNG12;F12;LTA4H;BMP1;MMP9;TFPI2
13,prerank,Apoptosis,0.5019415979426609,2.3774054724104485,0.0,0.0,0.0,61/147,17.47%,GADD45B;JUN;HMOX1;CD44;SOD2;MCL1;ATF3;BIRC3;FAS;CFLAR;TIMP1;DPYD;TGFB2;LGALS3;IER3;IGF2R;SAT1;IL1B;DNAJC3;NEDD9;CD14;TNFRSF12A;CYLD;GNA15;CASP4;IRF1;APP;GADD45A;ETF1;CAV1;SLC20A1;CASP1;IGFBP6;CLU;IL6;BNIP3L;EMP1;SQSTM1;IL1A;IFITM3;RELA;DDIT3;CASP8;EGR3;CASP7;GPX3;CDKN1A;BCL2L1;ROCK1;PRF1;BCL2L2;ANXA1;ISG20;BMP2;LUM;PLCB2;ENO2;WEE1;BGN;PSEN2;ERBB2
14,prerank,Interferon Alpha Response,0.543903757616835,2.3437742442386944,0.0,0.0,0.0,54/76,34.27%,CSF1;GBP2;C1S;PLSCR1;TMEM140;IL4R;IRF1;TRIM14;IFI30;CASP1;ELF1;TRIM21;LGALS3BP;NMI;LAP3;IFITM3;SAMD9;HLA-C;CASP8;TRIM5;UBE2L6;ISG20;B2M;IFITM2;RIPK2;IFI35;DHX58;BST2;TAP1;PSMB9;IRF7;IRF9;PSME2;EIF2AK2;CD47;IFIT2;CD74;OAS1;LAMP3;IL15;OGFR;IFI44;CXCL10;RTP4;IFIH1;ADAR;STAT2;SELL;IFIT3;HERC6;IFITM1;RSAD2;IRF2;MX1
15,prerank,UV Response Dn,0.48044476942404807,2.3360467010341077,0.0,0.0,0.0,47/131,12.35%,EFEMP1;SERPINE1;NFKB1;COL5A2;F3;SIPA1L1;NRP1;DUSP1;LAMC1;IGFBP5;PMP22;RND3;HAS2;MYC;ITGB3;TGFBR2;FBLN5;RUNX1;CAV1;CITED2;DLC1;ABCC1;COL1A1;MAP1B;DLG1;ATXN1;COL1A2;PHF3;COL3A1;MET;RASA2;DAB2;MAPK14;NOTCH2;PTPN21;SNAI2;SLC22A18;ANXA2;RBPMS;SDC2;GRK5;PIAS3;ATP2B1;ATP2B4;GCNT1;TFPI;ATRN
16,prerank,Oxidative Phosphorylation,-0.4349957527952474,-2.2348829423307106,0.0,0.0,0.0,71/175,22.26%,NDUFB6;IDH3G;CYC1;NDUFB8;ATP1B1;ATP6V0B;COX5B;HTRA2;SUCLG1;NDUFA8;NDUFB1;COX7A2;COX6A1;NDUFA2;ECHS1;UQCRC1;LDHB;VDAC3;COX4I1;GLUD1;HSD17B10;POLR2F;COX8A;NDUFS8;MRPL11;COX5A;IDH2;NDUFC2;PHB2;NDUFS3;COX7B;SURF1;NDUFA9;NDUFAB1;SLC25A5;NDUFA4;MRPS15;NDUFV2;SLC25A11;MRPS11;UQCRQ;NDUFV1;TIMM8B;MDH1;UQCRB;NDUFB7;PDHA1;COX7C;FH;NDUFS7;ALAS1;OAT;COX15;NDUFB5;MRPS22;NDUFB4;NDUFA1;RHOT1;PHYH;NDUFS1;ACAT1;COX6C;PDHB;SLC25A4;GOT2;NDUFB2;COX7A2L;ETFB;SUPV3L1;NDUFA3;CYB5A
17,prerank,TGF-beta Signaling,0.5414300391065556,2.2166475587029337,0.0,0.0,0.0,26/51,26.39%,WWTR1;SERPINE1;SMAD1;JUNB;THBS1;ENG;LTBP2;PPP1R15A;SLC20A1;MAP3K7;KLF10;TGFB1;BMPR2;IFNGR2;SMURF2;SMURF1;FURIN;BMP2;TGIF1;NCOR2;ID1;SKIL;RAB31;TGFBR1;UBE2D3;LEFTY2
18,prerank,KRAS Signaling Up,0.4339225042691448,2.206020806335109,0.0,0.0,0.0,66/173,16.91%,LIF;CCL20;PLAUR;TNFAIP3;AKAP12;BIRC3;ANGPTL4;NRP1;ADAM8;F13A1;MAFB;PLAU;IGFBP3;PTGS2;LAPTM5;SPP1;TNFRSF1B;IL1B;GFPT2;PRRX1;TMEM158;GLRX;HBEGF;LY96;ENG;ITGB2;FCER1G;IL10RA;DOCK2;PPP1R15A;G0S2;SLPI;TRIB1;CFB;PDCD1LG2;GPNMB;RGS16;LCP1;USP12;IL7R;EMP1;CXCR4;DCBLD2;RETN;C3AR1;GYPC;DUSP6;DNMBP;PLEK2;ADAM17;TFPI;MMP10;CTSS;LAT2;IKZF1;INHBA;TMEM176B;ACE;CBL;CROT;BMP2;ITGBL1;PRDM1;SERPINA3;PPBP;CD37
19,prerank,Myc Targets V1,-0.4268382433202573,-2.1926867766185394,0.0,0.0,0.0,85/177,29.18%,DUT;CDC20;SNRPG;MAD2L1;CCT3;CYC1;BUB3;MCM2;RANBP1;SNRPA;YWHAQ;LSM2;ODC1;CCT7;VDAC3;CDK4;TUFM;PCNA;MCM6;MRPL9;SNRPD1;COX5A;PSMB3;VBP1;PHB2;COPS5;STARD7;MCM7;TYMS;RRP9;CCNA2;NDUFAB1;C1QBP;ILF2;RPS10;TXNL4A;RFC4;MCM4;EIF1AX;RAN;MRPL23;XPO1;ERH;CCT5;PSMA7;PPIA;TCP1;POLE3;RPS3;MCM5;SRM;RNPS1;CCT4;HDGF;HDDC2;USP1;MRPS18B;PSMD14;XRCC6;RPL18;PSMC6;GOT2;RPL14;GLO1;SF3B3;LSM7;SNRPD3;HSPE1;SNRPD2;TFDP1;KPNA2;RPS6;RPL6;PHB;HDAC2;DEK;PSMA4;PSMD3;PA2G4;RPL34;POLD2;PSMB2;UBE2L3;RPL22;YWHAE
20,prerank,Protein Secretion,0.4591575898851685,2.099951505132582,0.0,0.0,0.0,50/91,30.22%,ABCA1;PAM;LMAN1;IGF2R;STX16;M6PR;DST;GALC;USO1;ADAM10;ARFGEF1;RAB5A;ATP1A1;GOLGA4;SEC24D;CTSC;TMED10;TPD52;RPS6KA3;CAV2;RAB22A;LAMP2;MAPK1;ARCN1;ARFGEF2;SNX2;SEC31A;MON2;ARFIP1;AP3B1;ATP7A;CD63;VAMP3;ARFGAP3;TMED2;NAPG;CLCN3;YKT6;AP1G1;ZW10;EGFR;SNAP23;VPS4B;SCRN1;SSPN;CLTC;AP3S1;BET1;COPB2;STX12
21,prerank,Apical Junction,0.40909722321863873,2.082779870196422,0.0,0.0,0.0,73/165,24.59%,ICAM1;ACTN1;ADAM9;CTNNA1;CDH11;STX4;TGFBI;VCL;ZYX;CTNND1;VASP;MAPK13;PTPRC;SHC1;ACTB;MSN;ACTN4;RASA1;ACTN2;DLG1;ADAM23;ACTG1;MYH9;FLNC;FBN1;RAC2;PARVA;ITGB1;MAPK14;CD86;VCAM1;INPPL1;RRAS;PKD1;PBX2;CDH6;SYK;MYL9;VCAN;ITGA3;ARPC2;ITGB4;WASL;COL16A1;CLDN15;TSPAN4;DHX16;CNN2;PIK3CB;JAM3;LAMB3;NFASC;BMP1;MMP9;SYMPK;GTF2F1;SIRPA;ACTG2;TRAF1;CLDN7;SKAP2;YWHAH;B4GALT1;ADAMTS5;THBS3;PLCG1;RSU1;MPZL2;IRS1;PFN1;AKT3;MPP5;EGFR
22,prerank,p53 Pathway,0.39649770024695324,2.017026085726477,0.0,0.0006495434637369164,0.01,70/175,22.01%,LIF;JUN;HMOX1;NDRG1;ATF3;FAS;IER3;STEAP3;SAT1;KIF13B;VDR;HBEGF;HEXIM1;PTPRE;PTPN14;APP;GADD45A;IFI30;BTG1;PPP1R15A;NUPR1;ZFP36L1;CASP1;SOCS1;RGS16;PDGFA;ACVR1B;FOS;IL1A;TGFB1;UPP1;GM2A;PLXNB2;PLK3;DDIT3;RAP2B;INHBB;S100A10;CDKN1A;ST14;RHBDF2;DEF6;CTSD;SEC61A1;SLC3A2;ITGB4;MKNK2;SP1;BMP2;SDC1;SLC35D1;DGKA;RB1;FOXO3;VAMP8;FUCA1;NOL8;PRMT2;TM4SF1;TAP1;MDM2;IRAK1;RALGDS;BAX;DDIT4;NINJ1;ZMAT3;POM121;CD82;KLF4
23,prerank,KRAS Signaling Dn,-0.3879306357074396,-1.9293395732801288,0.0,0.0,0.0,79/134,36.69%,YPEL1;ADRA2C;CPA2;PRODH;CNTFR;NUDT11;SPTBN2;SNN;RYR1;DLK2;PNMT;PCDHB1;KCNN1;MYOT;SIDT1;RYR2;DTNB;STAG3;TEX15;CALCB;COL2A1;SLC38A3;CACNG1;CYP39A1;GTF3C5;C5;KRT5;ABCG4;TCF7L1;EDAR;ARHGDIG;HSD11B2;SLC25A23;GRID2;HTR1B;NTF3;SOX10;CPEB3;SNCB;IRS4;GAMT;CACNA1F;KCNE2;NOS1;KLK7;DCC;GP1BA;HTR1D;PDK2;ATP6V1B1;HNF1A;TLX1;SPHK2;RIBC2;MYO15A;PAX3;GPR19;CDKAL1;SLC29A3;MTHFR;EFHD1;MYH7;PDCD1;CAMK1D;TG;WNT16;RGS11;MAST3;CPB1;ACTC1;PDE6B;LYPD3;CAPN9;EDN2;EPHA5;SLC5A5;ITGB1BP2;PTGFR;NR4A2
24,prerank,DNA Repair,-0.3812766038599373,-1.8875513845667704,0.0,0.0,0.0,44/127,19.53%,SAC3D1;PRIM1;POLB;RAD51;POLA2;DUT;GUK1;AK1;PCNA;POLR2F;POLA1;DGUOK;ZWINT;RFC5;VPS28;MPG;TYMS;POLL;SURF1;NT5C;SUPT4H1;RFC4;RPA2;RFC3;RPA3;POLR2I;SF3A3;POLR2G;GTF3C5;EDF1;RFC2;BRF2;GTF2A2;DDB1;AAAS;NME3;POLD1;UPF3B;MRPL40;POLR2J;POLR2K;VPS37B;FEN1;CDA
25,prerank,Spermatogenesis,-0.40098904220478854,-1.8733598471740944,0.0,0.0,0.0,33/88,24.86%,NEK2;NCAPH;KIF2C;TTK;CAMK4;OAZ3;DDX25;CCNB2;GAD1;VDAC3;SNAP91;CLGN;BUB1;AURKA;TALDO1;CDKN3;EZH2;SCG3;DBF4;RFC4;PCSK1N;TKTL1;GSTM3;PEBP1;TOPBP1;ACRV1;ADCYAP1;NOS1;COIL;HSPA1L;PHKG2;DCC;RPL39L
26,prerank,Androgen Response,0.3666333864709308,1.6642872276223364,0.0,0.004319464033850494,0.06,41/89,28.30%,NDRG1;ELL2;ADAMTS1;LMAN1;AKAP12;ACTN1;SAT1;ARID5B;SRF;NGLY1;SLC26A2;UAP1;SEC24D;ITGAV;PGM3;PTPN21;TPD52;RPS6KA3;ABHD2;MAF;SMS;MERTK;B2M;TMEM50A;TNFAIP8;PTK2B;PDLIM5;DNAJB9;B4GALT1;UBE2J1;FKBP5;GNAI3;AKT1;AZGP1;HERC3;CDK6;ACSL3;PIAS1;SLC38A2;IQGAP2;STK39
27,prerank,Glycolysis,0.3202061378283355,1.630675769222961,0.0,0.005289139633286318,0.08,51/169,17.00%,VEGFA;SLC16A3;CD44;PYGL;PAM;ANGPTL4;IGFBP3;IER3;COL5A1;TGFBI;PLOD2;CHST2;HSPA5;STC1;GLRX;IL13RA1;GYS1;P4HA2;CITED2;HS2ST1;GPC1;UGP2;PLOD1;IRS2;ANG;MET;LDHA;GPC4;CXCR4;B4GALT4;P4HA1;SDC2;HK2;NT5E;MERTK;CHPF;VCAN;ISG20;EXT1;RBCK1;ME2;QSOX1;TPST1;GUSB;SDC1;STC2;PGK1;EXT2;ENO2;NOL3;DSC2
28,prerank,PI3K/AKT/mTOR  Signaling,0.35229180447974184,1.6040991344229507,0.0,0.006170662905500705,0.1,39/92,25.25%,RIPK1;HSP90B1;SLA;ITPR2;DUSP3;TNFRSF1A;ACTR2;MYD88;MAP3K7;MAP2K3;MKNK1;CAB39;PTPN11;SQSTM1;CXCR4;RPS6KA3;CALR;NOD1;DDIT3;MAPK1;CDKN1A;GRB2;PPP2R1B;MKNK2;SLC2A1;TBK1;GNA14;IRAK4;RALB;ACTR3;PRKAR2A;RIT1;MAPKAP1;PLCG1;ATF1;AKT1;PFN1;EGFR;UBE2D3
29,prerank,Notch Signaling,0.4359961062555282,1.5344889918550055,0.01818181818181818,0.010731587661740358,0.17,10/27,20.10%,FZD5;FZD7;JAG1;NOTCH3;NOTCH2;PPARD;PSEN2;FBXW11;FZD1;HES1
30,prerank,Unfolded Protein Response,0.32863469619975083,1.533746698021193,0.0,0.010284438175834508,0.17,36/100,24.31%,VEGFA;CEBPB;CNOT2;HSP90B1;ATF3;CCL2;WIPI1;HSPA5;DNAJC3;EDEM1;SHC1;EIF4G1;ATF6;SSR1;PDIA6;CNOT4;CALR;PDIA5;SEC31A;DCP1A;CEBPG;EIF2AK3;HSPA9;STC2;BAG3;HERPUD1;SLC30A5;DNAJB9;NFYA;DDIT4;XBP1;ERN1;EIF4A1;HYOU1;IGFBP1;XPOT
31,prerank,Hedgehog Signaling,0.3879760958183875,1.499469819239959,0.015873015873015872,0.017277856135401976,0.3,8/33,7.51%,VEGFA;NRP2;NRCAM;NRP1;RASA1;ETS2;MYH9;SCG2
32,prerank,Reactive Oxygen Species Pathway,0.3515183036337315,1.478447914178373,0.0,0.020885320603233157,0.34,14/42,18.60%,SOD2;JUNB;SBNO2;GLRX;ABCC1;GCLM;FTL;FES;GPX3;CAT;LSP1;PRNP;OXSR1;PRDX6
33,prerank,Myc Targets V2,-0.33744508499540954,-1.4068814834975034,0.023809523809523808,0.039856746765249536,0.39,22/51,27.13%,TMEM97;CDK4;PLK1;EXOSC5;RRP9;RABEPK;NOC4L;PLK4;MCM4;RRP12;DUSP2;MCM5;SRM;MRTO4;RCL1;SUPV3L1;IMP4;HSPE1;TBRG4;PHB;WDR74;PA2G4
34,prerank,Fatty Acid Metabolism,-0.29162089334529784,-1.4032581436137306,0.020833333333333332,0.03619839802834258,0.39,33/128,18.82%,UROS;NTHL1;IDI1;IDH3G;NSDHL;SUCLG1;GPD1;ODC1;NCAPH2;ECHS1;GRHPR;ACAT2;HSD17B10;CA4;HADH;BPHL;PCBD1;ACOT8;FMO1;RAP1GDS1;DHCR24;MDH1;RDH16;PDHA1;GAD2;FH;EHHADH;EPHX1;HSDL2;ADSL;GCDH;FASN;PDHB
35,prerank,Estrogen Response Late,-0.25049121890990067,-1.349320940900237,0.0,0.05822550831792976,0.63,42/185,14.80%,ARL3;FDFT1;DCXR;HR;SOX3;CACNA2D2;ASCL1;GINS2;CDC20;STIL;LSR;TOP2A;RNASEH2A;ADD3;NMU;CDC6;XRCC3;IDH2;TST;KIF20A;CKB;MYB;FKBP4;PLK4;SLC2A8;PTGER3;PLXNB1;OLFM1;MOCS2;DUSP2;IL17RB;PLAC1;TSTA3;DHRS2;IGSF1;FRK;CDH1;KRT19;ITPK1;MAPT;PCP4;PDCD4
